,name,github_id,group_id,group,category,labels,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,release_count,open_issue_count,closed_issue_count,latest_stable_release_published_at,dependent_project_count,monthly_downloads,projectrank_placing,latest_stable_release_number,github_release_downloads,github_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_stars,pypi_id,pypi_url,pypi_monthly_downloads,trending,helm_id,maven_id,maven_url,brew_id,gem_url,apt_id
48,cerbos,cerbos/cerbos,,,authorization,,https://github.com/cerbos/cerbos,https://github.com/cerbos/cerbos,Apache-2.0,2021-03-21 13:23:10,2023-09-28 07:45:46.000000,2023-09-25 08:13:47,1384.0,81.0,26.0,1470.0,1762.0,"Cerbos is the open core, language-agnostic, scalable authorization solution that makes user permissions and..",23.0,28,True,97.0,53.0,51.0,257.0,2023-09-13 08:04:00,13.0,1549.0,3.0,0.30.0,46484.0,13.0,ghcr.io/cerbos/cerbos,https://hub.docker.com/r/ghcr.io/cerbos/cerbos,,,,,,,,,,,,oci://ghcr.io/cerbos/helm-charts/cerbos,,,,,
49,whisper,openai/whisper,,,voice,,https://github.com/openai/whisper,https://github.com/openai/whisper,MIT,2022-09-16 20:02:54,2023-09-28 17:01:46.000000,2023-09-19 00:13:19,123.0,5026.0,398.0,174.0,45342.0,Robust Speech Recognition via Large-Scale Weak Supervision.,59.0,27,True,7.0,7.0,,,2023-09-19 00:13:44,15.0,235554.0,3.0,20230918,,15.0,,,,,,,,,,openai-whisper,https://pypi.org/project/openai-whisper,235554.0,,,,,,,
50,authentik,goauthentik/authentik,,,idp,,https://github.com/goauthentik/authentik,https://github.com/goauthentik/authentik,https://github.com/goauthentik/authentik/blob/13591fc72cd2f07bdd1c17f66e4f4f0a6608d8eb/authentik/enterprise/LICENSE,2019-12-30 09:19:48,2023-09-28 15:13:17.000000,2023-09-28 10:06:46,12581.0,365.0,26.0,5313.0,4654.0,The authentication glue you need.,184.0,27,True,697.0,100.0,394.0,1156.0,2023-09-11 17:46:45,,90.0,3.0,ersion/2023.8.3,2262.0,,,,,,,,,,,,,,,https://charts.goauthentik.io,,,,,
51,kanidm,kanidm/kanidm,,,idp,,https://github.com/kanidm/kanidm,https://github.com/kanidm/kanidm,MPL-2.0,2019-02-02 01:41:26,2023-09-28 06:29:01.767234,2023-09-27 04:08:20,1591.0,106.0,16.0,1558.0,1657.0,"Kanidm: A simple, secure and fast identity management platform.",53.0,27,True,268.0,15.0,134.0,439.0,2023-08-01 05:15:57,42.0,183.0,3.0,1.1.0-beta.13,119.0,42.0,kanidm/server,https://hub.docker.com/r/kanidm/server,2023-09-28 06:29:01.767234,9993.0,,,,,,,,,,,,,,,
52,jansen,janssenproject/jans,,,idp,['linux-foundation'],https://github.com/JanssenProject/jans,https://github.com/JanssenProject/jans,Apache-2.0,2020-11-03 15:00:37,2023-09-28 17:17:52.000000,2023-09-28 17:16:44,32971.0,48.0,29.0,3471.0,279.0,"Welcome to the Janssen Project, a digital identity platform... and introducing Agama, a domain specific language for..",108.0,27,True,456.0,100.0,323.0,2289.0,2023-09-23 13:02:19,,353.0,3.0,1.0.18,1059.0,,,,,,,,,,,,,,,,,,,,
53,did-resolver,decentralized-identity/did-resolver,,,decentralized,['dif'],https://github.com/decentralized-identity/did-resolver,https://github.com/decentralized-identity/did-resolver,Apache-2.0,2018-02-20 16:33:55,2023-09-25 18:35:37.000000,2023-03-08 14:05:28,373.0,40.0,23.0,126.0,191.0,Universal did-resolver for javascript environments.,24.0,27,True,,24.0,3.0,18.0,2023-03-08 14:05:37,4718.0,187164.0,1.0,4.1.0,,4718.0,,,,,,did-resolver,https://www.npmjs.com/package/did-resolver,187164.0,,,,,,,,,,,
54,did-jwt-vc,decentralized-identity/did-jwt-vc,,,decentralized,['dif'],https://github.com/decentralized-identity/did-jwt-vc,https://github.com/decentralized-identity/did-jwt-vc,Apache-2.0,2019-07-22 20:20:06,2023-09-27 19:09:27.000000,2023-09-27 19:08:58,340.0,38.0,23.0,90.0,155.0,Create and verify W3C Verifiable Credentials and Presentations in JWT format.,22.0,27,True,23.0,48.0,4.0,45.0,2023-09-27 19:09:28,718.0,22813.0,1.0,3.2.10,,718.0,,,,,,did-jwt-vc,https://www.npmjs.com/package/did-jwt-vc,22813.0,,,,,,,,,,,
55,node-oidc-provider,panva/node-oidc-provider,,,authentication,,https://github.com/panva/node-oidc-provider,https://github.com/panva/node-oidc-provider,MIT,2015-12-02 09:17:41,2023-09-22 23:25:40.000000,2023-09-13 15:07:57,2411.0,719.0,72.0,224.0,2809.0,OpenID Certified OAuth 2.0 Authorization Server implementation for Node.js.,67.0,26,True,14.0,100.0,,,2023-09-08 06:46:10,2.0,192464.0,3.0,8.4.0,,2.0,,,,,,oidc-provider,https://www.npmjs.com/package/oidc-provider,192464.0,,,,,,,,,,,
56,lemur,netflix/lemur,,,pki,,https://github.com/Netflix/lemur,https://github.com/Netflix/lemur,Apache-2.0,2015-06-16 16:36:07,2023-09-28 17:54:03.000000,2023-09-28 16:58:22,5775.0,306.0,406.0,4031.0,1654.0,Repository for the Lemur Certificate Manager.,149.0,26,True,207.0,26.0,113.0,414.0,2023-07-05 22:37:33,,0.0,3.0,1.5.0,51.0,,,,,,,,,,,,,,,,,,,,
57,conjur,cyberark/conjur,,,machine,,https://github.com/cyberark/conjur,https://github.com/cyberark/conjur,LGPL,2016-06-28 21:18:07,2023-09-28 15:18:00.000000,2023-09-22 16:20:47,3437.0,120.0,48.0,1857.0,699.0,CyberArk Conjur automatically secures secrets used by privileged users and machine identities.,95.0,26,True,124.0,73.0,207.0,901.0,2023-08-04 21:07:07,,80173.0,3.0,1.20.0,365.0,,cyberark/conjur,https://hub.docker.com/r/cyberark/conjur,2023-09-26 19:07:01.317828,6974680.0,,,,,30.0,,,,,,,,,,
58,veramo,uport-project/veramo,,,decentralized,,https://github.com/uport-project/veramo,https://github.com/uport-project/veramo,Apache-2.0,2019-11-12 14:18:17,2023-09-28 14:27:48.000000,2023-09-27 20:53:28,1799.0,99.0,21.0,708.0,351.0,A JavaScript Framework for Verifiable Data.,49.0,26,True,74.0,40.0,63.0,339.0,2023-09-21 14:37:09,496.0,,2.0,5.5.1,,496.0,,,,,,,,,,,,,3.0,,,,,,
59,athenz,athenz/athenz,,,pki,['linux-foundation'],https://github.com/AthenZ/athenz,https://github.com/AthenZ/athenz,Apache-2.0,2016-11-16 18:23:08,2023-09-28 16:43:10.000000,2023-09-28 15:20:25,2812.0,250.0,53.0,2087.0,805.0,Open source platform for X.509 certificate based service authentication and fine grained access control in dynamic..,76.0,25,True,113.0,100.0,30.0,192.0,2023-09-14 02:37:11,26.0,,3.0,1.11.42,,26.0,,,,,,,,,,,,,,,,,,,
60,aries-python,hyperledger/aries-cloudagent-python,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-cloudagent-python,https://github.com/hyperledger/aries-cloudagent-python,Apache-2.0,2019-06-24 18:12:14,2023-09-28 17:15:54.000000,2023-09-28 02:38:35,8122.0,417.0,29.0,1472.0,364.0,Hyperledger Aries Cloud Agent Python (ACA-Py) is a foundation for building decentralized identity applications and..,124.0,25,True,569.0,66.0,225.0,823.0,2023-09-22 21:50:21,,,2.0,0.10.2,,,,,,,,,,,,,,,,,,,,,
61,iota-identity,iotaledger/identity.rs,,,decentralized,,https://github.com/iotaledger/identity.rs,https://github.com/iotaledger/identity.rs,Apache-2.0,2020-02-06 14:33:11,2023-09-28 17:51:13.000000,2023-09-28 17:28:15,1402.0,67.0,26.0,970.0,263.0,Implementation of the Decentralized Identity standards such as DID and Verifiable Credentials by W3C for the IOTA..,33.0,25,True,43.0,21.0,57.0,199.0,2023-08-17 15:09:36,99.0,,2.0,0.6.3,,99.0,,,,,,,,,,,,,,,,,,,
62,node-solid-server,nodesolidserver/node-solid-server,,,decentralized,['solid'],https://github.com/nodeSolidServer/node-solid-server,https://github.com/nodeSolidServer/node-solid-server,MIT,2014-09-21 22:05:03,2023-09-04 14:25:48.000000,2023-09-03 08:06:59,2952.0,287.0,80.0,831.0,1749.0,Solid server on top of the file-system in NodeJS.,85.0,24,True,1.0,51.0,282.0,610.0,2023-03-17 17:09:04,2.0,12291.0,2.0,5.7.7,,2.0,nodesolidserver/node-solid-server,https://hub.docker.com/r/nodesolidserver/node-solid-server,2023-09-03 08:18:28.394842,930134.0,,solid-server,https://www.npmjs.com/package/solid-server,3679.0,4.0,,,,-2.0,,,,,,
63,supertokens,supertokens/supertokens-core,,,idp,,https://github.com/supertokens/supertokens-core,https://github.com/supertokens/supertokens-core,https://github.com/supertokens/supertokens-core/blob/4a134fff6e96c46546fd11d66592d75c9fcef614/ee/LICENSE.md,2020-01-05 13:30:52,2023-09-28 11:42:11.000000,2023-09-28 11:35:31,871.0,372.0,63.0,375.0,10118.0,Open source alternative to Auth0 / Firebase Auth / AWS Cognito.,25.0,23,True,83.0,40.0,95.0,334.0,2023-09-25 06:25:47,,,3.0,7.0.0,,,registry.supertokens.io/supertokens/supertokens-postgresql,https://hub.docker.com/r/registry.supertokens.io/supertokens/supertokens-postgresql,,,,,,,,,,,,,,,,,
64,howdy,boltgolt/howdy,,,authentication,,https://github.com/boltgolt/howdy,https://github.com/boltgolt/howdy,MIT,2018-01-05 00:54:21,2023-09-24 10:25:45.000000,2023-09-24 10:25:45,558.0,263.0,57.0,138.0,4906.0,Windows Hello style facial authentication for Linux.,60.0,23,True,22.0,11.0,184.0,514.0,2020-09-02 15:57:23,,206.0,3.0,2.6.1,13815.0,,,,,,,,,,,,,,,,,,,,howdy
65,opal,permitio/opal,,,authorization,,https://github.com/permitio/opal,https://github.com/permitio/opal,Apache-2.0,2021-02-14 11:37:31,2023-09-28 12:11:22.000000,2023-09-26 10:14:34,1669.0,115.0,19.0,332.0,1824.0,"Policy and data administration, distribution, and real-time updates on top of Policy Agents (OPA, Cedar, ...).",45.0,23,True,31.0,32.0,30.0,76.0,2023-09-14 19:06:35,,3558.0,3.0,0.7.4,513.0,,permitio/opal-server,https://hub.docker.com/r/permitio/opal-server,2023-09-14 19:15:56.999755,109776.0,,,,,,,,,,,,,,,
66,permify,permify/permify,,,authorization,,https://github.com/Permify/permify,https://github.com/Permify/permify,Apache-2.0,2022-07-14 11:16:57,2023-09-27 06:10:01.000000,2023-09-27 06:10:01,1929.0,55.0,13.0,591.0,1650.0,Permify is an open-source authorization service inspired by Google Zanzibar.,25.0,23,True,346.0,37.0,26.0,89.0,2023-09-18 17:38:23,,78.0,3.0,0.5.3,1014.0,,ghcr.io/permify/permify,https://hub.docker.com/r/ghcr.io/permify/permify,,,,,,,,,,,,,,,,,
67,freeipa,freeipa/freeipa,,,idp,,https://github.com/freeipa/freeipa,https://github.com/freeipa/freeipa,GPL-3.0,2012-05-15 20:34:40,2023-09-28 15:45:05.000000,2023-09-26 09:30:33,15681.0,300.0,51.0,7021.0,999.0,"Mirror of FreeIPA, an integrated security information management solution.",219.0,23,True,50.0,,,,,,40806.0,3.0,,,,freeipa/freeipa-server,https://hub.docker.com/r/freeipa/freeipa-server,2023-09-27 05:22:20.440728,5549714.0,,,,,153.0,,,,,,,,,,
68,universal-resolver,decentralized-identity/universal-resolver,,,decentralized,,https://github.com/decentralized-identity/universal-resolver,https://github.com/decentralized-identity/universal-resolver,Apache-2.0,2017-08-01 18:25:42,2023-09-28 12:22:12.000000,2023-09-27 12:02:01,1644.0,213.0,59.0,274.0,480.0,Universal Resolver implementation and drivers.,97.0,23,True,23.0,6.0,24.0,80.0,2022-01-07 16:42:38,,1556.0,2.0,0.5.0,,,universalresolver/uni-resolver-web,https://hub.docker.com/r/universalresolver/uni-resolver-web,2023-09-27 12:03:44.083474,113604.0,,,,,,,,,,,,,,,
69,dwn-sdk-js,TBD54566975/dwn-sdk-js,,,decentralized,['web5'],https://github.com/TBD54566975/dwn-sdk-js,https://github.com/TBD54566975/dwn-sdk-js,Apache-2.0,2022-03-11 17:33:48,2023-09-28 17:45:04.000000,2023-09-28 17:43:52,345.0,77.0,17.0,313.0,304.0,Decentralized Web Node (DWN) Reference implementation.,33.0,23,True,65.0,21.0,44.0,160.0,2023-09-26 16:32:33,96.0,,2.0,0.2.3,,96.0,,,,,,tbd54566975/dwn-sdk-js,https://www.npmjs.com/package/tbd54566975/dwn-sdk-js,,,,,,3.0,,,,,,
70,aries-vcx,hyperledger/aries-vcx,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-vcx,https://github.com/hyperledger/aries-vcx,Apache-2.0,2020-07-21 07:26:03,2023-09-28 16:15:51.000000,2023-09-28 08:52:54,9662.0,42.0,11.0,841.0,56.0,"AriesVCX is a Rust library for building web and mobile applications issuing, holding, presenting and verifying..",140.0,23,False,79.0,64.0,40.0,117.0,2023-08-21 22:48:09,4.0,307.0,2.0,0.58.0,11394.0,4.0,,,,,,,,,,,,,,,,,,,
71,deepfacelive,iperov/DeepFaceLive,,,face,,https://github.com/iperov/DeepFaceLive,https://github.com/iperov/DeepFaceLive,GPL-3.0,2020-12-15 12:19:22,2023-07-28 10:14:16.000000,2023-07-28 10:14:10,326.0,2641.0,265.0,25.0,18388.0,Real-time face swap for PC streaming or video calls.,11.0,22,True,2.0,35.0,1.0,139.0,2023-01-21 09:26:53,,21692.0,3.0,TINA_SHIFT,585696.0,,,,,,,,,,,,,,,,,,,,
72,openbr,biometrics/openbr,,,face,,https://github.com/biometrics/openbr,https://github.com/biometrics/openbr,,2012-12-20 02:52:37,2023-08-24 19:41:42.000000,2023-08-24 19:41:37,4024.0,750.0,254.0,326.0,2808.0,"Open Source Biometrics, Face Recognition.",55.0,22,False,5.0,4.0,63.0,209.0,2015-09-29 22:50:55,,927.0,3.0,1.1.0,109414.0,,,,,,,,,,,,,,,,,,,,
73,keystone,openstack/keystone,,,idp,['openstack'],https://github.com/openstack/keystone,https://github.com/openstack/keystone,Apache-2.0,2013-05-30 14:48:39,2023-09-21 17:57:33.000000,2023-09-13 16:13:54,14868.0,647.0,114.0,17.0,667.0,OpenStack Identity (Keystone). Mirror of code maintained at opendev.org.,718.0,22,True,30.0,,,,,114.0,,3.0,,,114.0,,,,,,,,,,,,,,,,,,,
74,aries-framework-go,hyperledger/aries-framework-go,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-framework-go,https://github.com/hyperledger/aries-framework-go,Apache-2.0,2019-07-09 20:45:08,2023-09-01 12:06:39.000000,2023-09-01 12:06:39,3196.0,156.0,20.0,2044.0,233.0,Hyperledger Aries Framework Go provides packages for building Agent / DIDComm services.,58.0,22,True,16.0,14.0,388.0,1195.0,2023-05-09 10:57:15,2.0,,2.0,0.3.2,,2.0,,,,,,,,,,,,,,,,,,,
75,web-did-resolver,decentralized-identity/web-did-resolver,,,decentralized,['dif'],https://github.com/decentralized-identity/web-did-resolver,https://github.com/decentralized-identity/web-did-resolver,Apache-2.0,2018-09-20 21:44:09,2023-09-25 03:45:29.000000,2023-09-25 01:41:14,267.0,15.0,14.0,113.0,74.0,DID resolver for HTTPS domains.,12.0,22,False,20.0,38.0,1.0,10.0,2023-07-03 18:25:08,730.0,20821.0,2.0,2.0.27,,730.0,,,,,,web-did-resolver,https://www.npmjs.com/package/web-did-resolver,20821.0,,,,,,,,,,,
76,facenet,davidsandberg/facenet,,,face,,https://github.com/davidsandberg/facenet,https://github.com/davidsandberg/facenet,MIT,2016-02-12 22:14:40,2023-07-24 12:43:21.000000,2018-04-16 17:32:11,566.0,4656.0,568.0,122.0,13204.0,Face recognition using Tensorflow.,36.0,21,False,,,497.0,618.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
77,appauth-ios,openid/appauth-ios,,,authentication,['openid'],https://github.com/openid/AppAuth-iOS,https://github.com/openid/AppAuth-iOS,Apache-2.0,2016-02-11 14:38:23,2023-09-20 18:26:38.000000,2023-06-26 17:39:09,391.0,648.0,92.0,304.0,1592.0,iOS and macOS SDK for communicating with OAuth 2.0 and OpenID Connect providers.,47.0,21,True,,25.0,151.0,319.0,2023-05-01 17:52:41,,,3.0,1.6.2,,,,,,,,,,,,,,,,,,,,,
78,sidetree,decentralized-identity/sidetree,,,standards,['dif'],https://github.com/decentralized-identity/sidetree,https://github.com/decentralized-identity/sidetree,Apache-2.0,2018-09-04 17:20:14,2023-09-28 17:59:07.000000,2023-04-04 19:14:54,1149.0,102.0,41.0,680.0,429.0,Sidetree Specification and Reference Implementation.,47.0,21,True,,12.0,37.0,441.0,2021-03-09 22:06:35,30.0,,1.0,1.0.2,,30.0,,,,,,,,,,,,,,,,,,,
79,gotrue,netlify/gotrue,,,idp,,https://github.com/netlify/gotrue,https://github.com/netlify/gotrue,MIT,2016-05-16 23:14:24,2023-09-08 01:18:12.000000,2023-08-31 21:53:17,639.0,266.0,65.0,220.0,3558.0,An SWT based API for managing users and issuing SWT tokens.,39.0,20,True,1.0,2.0,10.0,119.0,2022-02-09 12:50:28,10.0,,3.0,1.0.1,,10.0,,,,,,,,,,,,,,,,,,,
80,webauthn,w3c/webauthn,,,standards,['w3c'],https://github.com/w3c/webauthn,https://github.com/w3c/webauthn,W3C,2016-02-08 14:51:38,2023-09-27 18:48:17.000000,2023-09-27 18:18:05,2121.0,148.0,172.0,821.0,1024.0,Web Authentication: An API for accessing Public Key Credentials.,71.0,20,True,50.0,7.0,80.0,1022.0,2018-03-20 13:11:25,,,2.0,CR-00-20180320,,,,,,,,,,,,,,,,,,,,,
81,aries-framework-javascript,hyperledger/aries-framework-javascript,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-framework-javascript,https://github.com/hyperledger/aries-framework-javascript,Apache-2.0,2019-11-20 17:23:33,2023-09-28 16:26:08.000000,2023-09-28 13:37:22,818.0,142.0,27.0,968.0,207.0,Aries Framework JavaScript (Built using TypeScript).,55.0,20,True,42.0,76.0,163.0,432.0,2023-08-28 20:44:32,2.0,,2.0,0.4.1,,2.0,,,,,,,,,,,,,,,,,,,
82,ja3,salesforce/ja3,,,pki,,https://github.com/salesforce/ja3,https://github.com/salesforce/ja3,BSD-3-Clause,2017-06-13 22:54:10,2023-09-10 20:26:13.000000,2023-08-17 18:37:54,150.0,269.0,96.0,42.0,2283.0,JA3 is a standard for creating SSL client fingerprints in an easy to produce and shareable way.,26.0,19,True,1.0,,28.0,23.0,,,2399.0,3.0,,,,,,,,,,,,,pyja3,https://pypi.org/project/pyja3,2399.0,,,,,,,
83,vc-data-model,w3c/vc-data-model,,,standards,['w3c'],https://github.com/w3c/vc-data-model,https://github.com/w3c/vc-data-model,W3C,2016-11-15 20:14:42,2023-09-27 11:27:32.000000,2023-09-26 21:42:11,1552.0,77.0,81.0,665.0,252.0,W3C Verifiable Credentials Working Group VC Data Model and Representations specification.,61.0,19,True,196.0,,54.0,557.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
84,trinsic-okapi,trinsic-id/okapi,trinsic-id,,decentralized,,https://github.com/trinsic-id/okapi,https://github.com/trinsic-id/okapi,Apache-2.0,2020-10-19 15:17:13,2023-09-11 22:26:14.000000,2023-09-11 22:25:57,541.0,11.0,11.0,530.0,26.0,Collection of tools that support workflows for authentic data and identity management. Libraries available in most..,14.0,19,False,9.0,19.0,19.0,80.0,2022-05-29 21:14:21,521.0,614.0,3.0,1.6.0,17214.0,521.0,,,,,,,,,,,,,,,,,,,
85,appauth-android,openid/appauth-android,,,authentication,['openid'],https://github.com/openid/AppAuth-Android,https://github.com/openid/AppAuth-Android,Apache-2.0,2016-02-19 15:09:43,2023-09-28 07:14:05.000000,2023-07-12 07:05:13,339.0,784.0,237.0,230.0,2554.0,Android client SDK for communicating with OAuth 2.0 and OpenID Connect providers.,47.0,18,True,1.0,,169.0,522.0,,,,3.0,,,,,,,,,,,,,,,,,,net.openid:appauth,https://search.maven.org/artifact/net.openid/appauth,,,
86,ladon,ory/ladon,,,authorization,['ory'],https://github.com/ory/ladon,https://github.com/ory/ladon,Apache-2.0,2015-10-16 15:21:28,2023-06-09 16:12:30.000000,2023-06-09 16:12:30,149.0,221.0,64.0,103.0,2269.0,A SDK for access control policies: authorization for the microservice and IoT age. Inspired by AWS IAM policies...,50.0,18,True,,40.0,5.0,53.0,2020-04-30 07:36:33,,,3.0,1.2.0,,,,,,,,,,,,,,,,,,,,,
87,ion,decentralized-identity/ion,,,decentralized,,https://github.com/decentralized-identity/ion,https://github.com/decentralized-identity/ion,Apache-2.0,2019-01-25 00:34:40,2023-08-25 15:24:32.000000,2023-08-25 15:23:54,215.0,159.0,92.0,184.0,1207.0,The Identity Overlay Network (ION) is a DID Method implementation using the Sidetree protocol atop Bitcoin.,31.0,18,True,1.0,17.0,69.0,68.0,2022-06-09 01:42:53,,,3.0,1.0.4,,,,,,,,,,,,,,,,,,,,,
88,aries-rfcs,hyperledger/aries-rfcs,,,standards,['hyperledger'],https://github.com/hyperledger/aries-rfcs,https://github.com/hyperledger/aries-rfcs,Apache-2.0,2019-05-08 16:49:20,2023-09-20 13:47:49.000000,2023-07-24 21:30:11,2151.0,205.0,59.0,573.0,308.0,"Hyperledger Aries is infrastructure for blockchain-rooted, peer-to-peer interactions.",84.0,18,True,4.0,,51.0,171.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
89,spruceid-ssi,spruceid/ssi,spruceid,,decentralized,,https://github.com/spruceid/ssi,https://github.com/spruceid/ssi,Apache-2.0,2020-08-04 14:40:34,2023-09-28 13:31:38.000000,2023-09-28 13:26:57,527.0,44.0,29.0,351.0,154.0,Core library for decentralized identity.,21.0,18,True,5.0,,72.0,102.0,,112.0,,3.0,,,112.0,,,,,,,,,,,,,,,,,,,
90,aries-mobile-agent-react-native,hyperledger/aries-mobile-agent-react-native,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-mobile-agent-react-native,https://github.com/hyperledger/aries-mobile-agent-react-native,Apache-2.0,2020-11-06 19:58:19,2023-09-27 22:58:45.000000,2023-09-27 22:58:44,1567.0,101.0,21.0,741.0,115.0,Aries Mobile Agent React Native - Part of the Aries Bifold effort to provide SSI capabilities in a production ready app.,39.0,18,True,85.0,,60.0,172.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
91,barbican,openstack/barbican,,,pki,['openstack'],https://github.com/openstack/barbican,https://github.com/openstack/barbican,Apache-2.0,2014-05-23 22:15:27,2023-09-21 16:18:04.000000,2023-08-28 08:06:46,3575.0,66.0,27.0,5.0,227.0,"Barbican is a ReST API designed for the secure storage, provisioning and management of secrets, including in OpenStack..",295.0,17,True,22.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
92,tbd-ssi-sdk,tbd54566975/ssi-sdk,,,decentralized,['web5'],https://github.com/TBD54566975/ssi-sdk,https://github.com/TBD54566975/ssi-sdk,Apache-2.0,2022-02-02 20:20:10,2023-09-26 22:26:54.000000,2023-08-31 20:29:04,301.0,51.0,12.0,310.0,185.0,self sovereign identity sdk.,16.0,17,True,26.0,4.0,47.0,106.0,,32.0,,3.0,,,32.0,,,,,,,,,,,,,,,,,,,
93,waltid-walletkit,walt-id/waltid-walletkit,waltid-ssikit,,decentralized,,https://github.com/walt-id/waltid-walletkit,https://github.com/walt-id/waltid-walletkit,Apache-2.0,2021-09-24 15:14:51,2023-09-28 10:19:59.142653,2023-09-28 10:14:37,1369.0,25.0,2.0,109.0,31.0,Toolkit for SSI and NFT/SBT wallets.,12.0,17,False,24.0,42.0,4.0,40.0,2023-09-28 10:20:00,,139.0,3.0,1.2309281014.0,,,waltid/walletkit,https://hub.docker.com/r/waltid/walletkit,2023-09-28 10:19:59.142653,3352.0,,,,,,,,,,,,,,,
94,spiffe,spiffe/spiffe,,,machine,"['cncf', 'linux-foundation']",https://github.com/spiffe/spiffe,https://github.com/spiffe/spiffe,Apache-2.0,2017-08-07 20:45:21,2023-09-12 20:29:17.000000,2023-09-06 18:12:18,533.0,145.0,84.0,202.0,1297.0,The SPIFFE Project.,57.0,16,True,5.0,,15.0,41.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
95,solid-specification,solid/specification,solid-project,,standards,['solid'],https://github.com/solid/specification,https://github.com/solid/specification,MIT,2019-05-14 21:20:03,2023-09-28 15:31:37.000000,2023-09-28 15:31:36,942.0,36.0,48.0,185.0,436.0,Solid Technical Reports.,20.0,16,True,54.0,1.0,185.0,131.0,2021-12-21 13:00:06,,,2.0,protocol-v0.9.0,,,,,,,,,,,,,,,,,,,,,
96,did-core,w3c/did-core,,,standards,['w3c'],https://github.com/w3c/did-core,https://github.com/w3c/did-core,W3C,2019-09-10 07:46:26,2023-04-11 23:37:45.000000,2023-04-11 23:37:45,1309.0,84.0,75.0,487.0,384.0,W3C Decentralized Identifier Specification v1.0.,62.0,15,True,,,30.0,324.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
97,tbd-ssi-service,tbd54566975/ssi-service,,,decentralized,['web5'],https://github.com/TBD54566975/ssi-service,https://github.com/TBD54566975/ssi-service,Apache-2.0,2022-03-11 18:07:18,2023-09-26 22:41:30.000000,2023-09-26 22:39:16,421.0,52.0,11.0,468.0,138.0,The Self Sovereign Identity Service.,20.0,15,True,63.0,3.0,88.0,125.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
98,aries-framework-dotnet,hyperledger/aries-framework-dotnet,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-framework-dotnet,https://github.com/hyperledger/aries-framework-dotnet,Apache-2.0,2019-08-19 18:49:27,2023-07-21 12:27:42.000000,2023-07-21 12:27:41,146.0,69.0,27.0,174.0,82.0,Aries Framework .NET for building multiplatform SSI services.,31.0,15,False,3.0,,42.0,28.0,,42.0,,3.0,,,42.0,,,,,,,,,,,,,,,,,,,
99,presentation-exchange,decentralized-identity/presentation-exchange,,,standards,['dif'],https://github.com/decentralized-identity/presentation-exchange,https://github.com/decentralized-identity/presentation-exchange,Apache-2.0,2020-01-07 23:10:12,2023-09-28 17:42:35.000000,2023-09-28 17:42:10,618.0,30.0,31.0,223.0,72.0,Specification that codifies an inter-related pair of data formats for defining proof presentations (Presentation..,36.0,15,False,9.0,,49.0,165.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
100,polygon-js-sdk,0xPolygonID/js-sdk,polygon-id,,decentralized,,https://github.com/0xPolygonID/js-sdk,https://github.com/0xPolygonID/js-sdk,,2022-11-08 12:11:09,2023-09-28 16:32:48.000000,2023-09-26 14:24:39,376.0,17.0,4.0,111.0,38.0,SDK to work with Polygon ID.,15.0,15,False,39.0,21.0,6.0,17.0,2023-09-05 15:18:13,45.0,,3.0,1.1.0,,45.0,,,,,,,,,,,,,,,,,,,
101,anoncreds,hyperledger/anoncreds-spec,,,standards,['hyperledger'],https://github.com/hyperledger/anoncreds-spec,https://github.com/hyperledger/anoncreds-spec,Apache-2.0,2022-02-19 17:05:57,2023-09-13 07:04:04.000000,2023-09-12 15:02:02,406.0,25.0,13.0,120.0,37.0,The specification for AnonCreds verifiable credential exchange.,23.0,15,False,79.0,,23.0,25.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
102,pex,sphereon-opensource/pex,sphereon-ssi,,decentralized,,https://github.com/Sphereon-Opensource/PEX,https://github.com/Sphereon-Opensource/PEX,Apache-2.0,2021-04-12 14:54:14,2023-09-28 01:02:06.000000,2023-09-28 01:02:02,917.0,9.0,7.0,103.0,25.0,A Typescript implementation of the DIF Presentation Exchange specification.,15.0,15,False,18.0,26.0,5.0,19.0,2023-09-28 01:02:52,16.0,2.0,3.0,2.1.2,58.0,16.0,,,,,,,,,,,,,,,,,,,
