,name,github_id,group_id,group,category,labels,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,release_count,open_issue_count,closed_issue_count,latest_stable_release_published_at,dependent_project_count,monthly_downloads,projectrank_placing,latest_stable_release_number,github_release_downloads,github_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,dockerhub_stars,pypi_id,pypi_url,pypi_monthly_downloads,helm_id,maven_id,maven_url,brew_id,gem_url,apt_id
48,keto,ory/keto,,,authorization,['ory'],https://github.com/ory/keto,https://github.com/ory/keto,Apache-2.0,2018-03-17 10:40:15,2023-07-06 16:03:35.000000,2023-07-05 09:53:49,1423.0,290.0,57.0,1000.0,4110.0,"Open Source (Go) implementation of Zanzibar: Googles Consistent, Global Authorization System. Ships gRPC, REST APIs,..",68.0,27,True,36.0,50.0,45.0,252.0,,2.0,792905.0,3.0,,15784.0,2.0,oryd/keto,https://hub.docker.com/r/oryd/keto,2023-03-09 14:30:27.177505,50727949.0,,,,,,6.0,,,,,,,,,
49,node-solid-server,nodesolidserver/node-solid-server,,,decentralized,['solid'],https://github.com/nodeSolidServer/node-solid-server,https://github.com/nodeSolidServer/node-solid-server,MIT,2014-09-21 22:05:03,2023-04-17 21:26:30.000000,2023-04-06 13:30:49,2951.0,284.0,81.0,828.0,1741.0,Solid server on top of the file-system in NodeJS.,85.0,27,True,,51.0,278.0,610.0,2023-03-17 17:09:04,38.0,9222.0,1.0,5.7.7,,38.0,nodesolidserver/node-solid-server,https://hub.docker.com/r/nodesolidserver/node-solid-server,2023-04-06 13:43:13.183129,881322.0,,solid-server,https://www.npmjs.com/package/solid-server,908.0,-1.0,4.0,,,,,,,,,
50,cerbos,cerbos/cerbos,,,authorization,,https://github.com/cerbos/cerbos,https://github.com/cerbos/cerbos,Apache-2.0,2021-03-21 13:23:10,2023-07-06 09:33:23.000000,2023-07-06 09:33:23,1295.0,73.0,22.0,1373.0,1515.0,"Cerbos is the open core, language-agnostic, scalable authorization solution that makes user permissions and..",19.0,27,True,92.0,51.0,40.0,236.0,2023-06-13 09:42:56,11.0,1371.0,3.0,0.28.0,38408.0,11.0,ghcr.io/cerbos/cerbos,https://hub.docker.com/r/ghcr.io/cerbos/cerbos,,,,,,,,,,,,oci://ghcr.io/cerbos/helm-charts/cerbos,,,,,
51,jansen,janssenproject/jans,,,idp,['linux-foundation'],https://github.com/JanssenProject/jans,https://github.com/JanssenProject/jans,Apache-2.0,2020-11-03 15:00:37,2023-07-06 17:55:37.000000,2023-07-06 13:37:12,32535.0,46.0,26.0,3039.0,259.0,"Welcome to the Janssen Project, a collaboration hub for digital identity infrastructure software... and introducing..",107.0,27,True,480.0,100.0,311.0,2030.0,2023-06-12 10:53:43,,335.0,3.0,1.0.14,1340.0,,,,,,,,,,,,,,,,,,,,
52,did-jwt-vc,decentralized-identity/did-jwt-vc,,,decentralized,['dif'],https://github.com/decentralized-identity/did-jwt-vc,https://github.com/decentralized-identity/did-jwt-vc,Apache-2.0,2019-07-22 20:20:06,2023-07-03 03:53:04.000000,2023-07-03 00:42:26,318.0,38.0,23.0,86.0,152.0,Create and verify W3C Verifiable Credentials and Presentations in JWT format.,22.0,27,True,17.0,42.0,5.0,44.0,2023-06-27 04:43:49,638.0,28620.0,1.0,3.2.4,,638.0,,,,,,did-jwt-vc,https://www.npmjs.com/package/did-jwt-vc,28620.0,,,,,,,,,,,
53,whisper,openai/whisper,,,voice,,https://github.com/openai/whisper,https://github.com/openai/whisper,MIT,2022-09-16 20:02:54,2023-07-06 12:18:47.000000,2023-06-29 23:51:24,116.0,4452.0,365.0,161.0,40590.0,Robust Speech Recognition via Large-Scale Weak Supervision.,54.0,26,True,14.0,6.0,,,2023-03-15 07:40:02,,148733.0,3.0,20230314,,,,,,,,,,,,,openai-whisper,https://pypi.org/project/openai-whisper,148733.0,,,,,,
54,kanidm,kanidm/kanidm,,,idp,,https://github.com/kanidm/kanidm,https://github.com/kanidm/kanidm,MPL-2.0,2019-02-02 01:41:26,2023-07-06 12:55:58.431098,2023-07-06 09:34:53,1337.0,92.0,15.0,1290.0,1527.0,"Kanidm: A simple, secure and fast identity management platform.",45.0,26,True,215.0,14.0,116.0,390.0,2023-05-01 01:14:41,42.0,126.0,3.0,1.1.0-alpha.12,18.0,42.0,kanidm/server,https://hub.docker.com/r/kanidm/server,2023-07-06 12:55:58.431098,6727.0,,,,,,,,,,,,,,,
55,conjur,cyberark/conjur,,,machine,,https://github.com/cyberark/conjur,https://github.com/cyberark/conjur,LGPL,2016-06-28 21:18:07,2023-07-06 17:35:00.000000,2023-07-06 16:55:51,3317.0,117.0,45.0,1736.0,683.0,CyberArk Conjur automatically secures secrets used by privileged users and machine identities.,93.0,26,True,50.0,69.0,207.0,901.0,2023-05-17 19:48:54,,80966.0,3.0,1.19.5,342.0,,cyberark/conjur,https://hub.docker.com/r/cyberark/conjur,2023-07-06 17:26:28.340913,6881744.0,,,,,,30.0,,,,,,,,,
56,aries-framework-go,hyperledger/aries-framework-go,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-framework-go,https://github.com/hyperledger/aries-framework-go,Apache-2.0,2019-07-09 20:45:08,2023-07-04 18:07:07.000000,2023-07-04 18:07:06,3181.0,152.0,20.0,2021.0,227.0,Hyperledger Aries Framework Go provides packages for building Agent / DIDComm services.,58.0,26,True,38.0,14.0,387.0,1194.0,2023-05-09 10:57:15,301.0,,2.0,0.3.2,,301.0,,,,,,,,,,,,,,,,,,,
57,deepfacelab,iperov/DeepFaceLab,,,face,,https://github.com/iperov/DeepFaceLab,https://github.com/iperov/DeepFaceLab,GPL-3.0,2018-06-04 13:10:00,2023-06-24 17:40:40.000000,2023-04-27 06:45:45,1313.0,8445.0,1071.0,127.0,41140.0,DeepFaceLab is the leading software for creating deepfakes.,22.0,25,True,1.0,2.0,516.0,786.0,2020-04-09 05:48:48,,3825.0,3.0,DF.wf.288res.384.92.72.22,153018.0,,,,,,,,,,,,,,,,,,,,
58,authentik,goauthentik/authentik,,,idp,,https://github.com/goauthentik/authentik,https://github.com/goauthentik/authentik,https://github.com/goauthentik/authentik/blob/13591fc72cd2f07bdd1c17f66e4f4f0a6608d8eb/authentik/enterprise/LICENSE,2019-12-30 09:19:48,2023-07-06 18:02:39.000000,2023-07-06 16:47:24,11919.0,329.0,19.0,4660.0,4169.0,The authentication glue you need.,170.0,25,True,673.0,100.0,362.0,1019.0,2023-07-06 16:53:13,,59.0,3.0,ersion/2023.5.5,1486.0,,,,,,,,,,,,,,,https://charts.goauthentik.io,,,,,
59,lemur,netflix/lemur,,,pki,,https://github.com/Netflix/lemur,https://github.com/Netflix/lemur,Apache-2.0,2015-06-16 16:36:07,2023-07-05 22:37:33.000000,2023-07-05 22:34:07,5582.0,304.0,400.0,3921.0,1643.0,Repository for the Lemur Certificate Manager.,147.0,25,True,192.0,26.0,122.0,393.0,2023-07-05 22:37:33,,0.0,3.0,1.5.0,49.0,,,,,,,,,,1.0,,,,,,,,,,
60,opal,permitio/opal,,,authorization,,https://github.com/permitio/opal,https://github.com/permitio/opal,Apache-2.0,2021-02-14 11:37:31,2023-07-04 10:16:54.000000,2023-06-27 11:30:04,1638.0,108.0,19.0,318.0,1722.0,"Policy and data administration, distribution, and real-time updates on top of Policy Agents (OPA, Cedar, ...).",41.0,24,True,173.0,31.0,29.0,74.0,2023-06-27 11:40:41,,2084.0,3.0,0.7.3,466.0,,permitio/opal-server,https://hub.docker.com/r/permitio/opal-server,2023-06-27 11:45:23.570678,59953.0,,,,,,,,,,,,,,,
61,aries-python,hyperledger/aries-cloudagent-python,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-cloudagent-python,https://github.com/hyperledger/aries-cloudagent-python,Apache-2.0,2019-06-24 18:12:14,2023-07-06 13:47:10.000000,2023-07-05 18:41:58,7547.0,406.0,32.0,1359.0,353.0,Hyperledger Aries Cloud Agent Python (ACA-Py) is a foundation for building decentralized identity applications and..,118.0,24,True,231.0,56.0,183.0,746.0,2023-06-29 16:36:31,,,2.0,0.8.2,,,,,,,,,,,,,,,,,,,,,
62,iota-identity,iotaledger/identity.rs,,,decentralized,,https://github.com/iotaledger/identity.rs,https://github.com/iotaledger/identity.rs,Apache-2.0,2020-02-06 14:33:11,2023-07-05 16:08:04.000000,2023-07-05 16:07:57,1363.0,64.0,25.0,919.0,257.0,Implementation of the Decentralized Identity standards such as DID and Verifiable Credentials by W3C for the IOTA..,32.0,24,True,34.0,18.0,55.0,199.0,2023-03-08 16:34:58,93.0,,2.0,0.6.2,,93.0,,,,,,,,,,,,,,,,,,,
63,aries-vcx,hyperledger/aries-vcx,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-vcx,https://github.com/hyperledger/aries-vcx,Apache-2.0,2020-07-21 07:26:03,2023-07-06 08:40:02.000000,2023-07-05 07:22:12,9587.0,40.0,11.0,748.0,53.0,"AriesVCX is a Rust library for building web and mobile applications issuing, holding, presenting and verifying..",138.0,24,False,59.0,61.0,35.0,104.0,2023-05-23 13:25:58,10.0,315.0,2.0,0.56.0,11043.0,10.0,,,,,,,,,,,,,,,,,,,
64,deepfacelive,iperov/DeepFaceLive,,,face,,https://github.com/iperov/DeepFaceLive,https://github.com/iperov/DeepFaceLive,GPL-3.0,2020-12-15 12:19:22,2023-05-30 08:51:55.000000,2023-05-30 08:51:55,324.0,2137.0,223.0,25.0,15310.0,Real-time face swap for PC streaming or video calls.,11.0,23,True,4.0,35.0,1.0,127.0,2023-01-21 09:26:53,,18165.0,3.0,TINA_SHIFT,454136.0,,,,,,,,,,,,,,,,,,,,
65,supertokens,supertokens/supertokens-core,,,idp,,https://github.com/supertokens/supertokens-core,https://github.com/supertokens/supertokens-core,https://github.com/supertokens/supertokens-core/blob/4a134fff6e96c46546fd11d66592d75c9fcef614/ee/LICENSE.md,2020-01-05 13:30:52,2023-07-06 13:22:52.000000,2023-07-06 09:44:44,798.0,343.0,65.0,305.0,9627.0,Open source alternative to Auth0 / Firebase Auth / AWS Cognito.,24.0,23,True,88.0,26.0,96.0,320.0,2023-07-02 05:28:35,,,3.0,6.0.1,,,registry.supertokens.io/supertokens/supertokens-postgresql,https://hub.docker.com/r/registry.supertokens.io/supertokens/supertokens-postgresql,,,,,,,,,,,,,,,,,
66,permify,permify/permify,,,authorization,,https://github.com/Permify/permify,https://github.com/Permify/permify,Apache-2.0,2022-07-14 11:16:57,2023-07-06 14:56:19.000000,2023-07-06 06:58:07,1617.0,51.0,13.0,464.0,1532.0,Permify is an open-source authorization service inspired by Google Zanzibar.,22.0,23,True,453.0,32.0,21.0,82.0,2023-07-04 12:41:12,,77.0,3.0,0.4.7,850.0,,ghcr.io/permify/permify,https://hub.docker.com/r/ghcr.io/permify/permify,,,,,,,,,,,,,,,,,
67,freeipa,freeipa/freeipa,,,idp,,https://github.com/freeipa/freeipa,https://github.com/freeipa/freeipa,GPL-3.0,2012-05-15 20:34:40,2023-07-06 17:54:39.000000,2023-07-05 18:48:52,15633.0,299.0,51.0,6912.0,965.0,"Mirror of FreeIPA, an integrated security information management solution.",216.0,23,True,95.0,,,,,,40775.0,3.0,,,,freeipa/freeipa-server,https://hub.docker.com/r/freeipa/freeipa-server,2023-06-30 05:29:13.386987,5463860.0,,,,,,149.0,,,,,,,,,
68,athenz,athenz/athenz,,,pki,['linux-foundation'],https://github.com/AthenZ/athenz,https://github.com/AthenZ/athenz,Apache-2.0,2016-11-16 18:23:08,2023-07-06 13:45:46.000000,2023-07-05 17:09:31,2703.0,240.0,52.0,1998.0,789.0,Open source platform for X.509 certificate based service authentication and fine grained access control in dynamic..,72.0,23,True,90.0,100.0,27.0,187.0,2023-06-29 01:51:08,,,3.0,1.11.33,,,,,,,,,,,,,,,,,,,,,
69,universal-resolver,decentralized-identity/universal-resolver,,,decentralized,,https://github.com/decentralized-identity/universal-resolver,https://github.com/decentralized-identity/universal-resolver,Apache-2.0,2017-08-01 18:25:42,2023-07-06 12:15:31.000000,2023-07-03 07:15:03,1622.0,208.0,58.0,270.0,466.0,Universal Resolver implementation and drivers.,95.0,23,True,22.0,6.0,24.0,79.0,2022-01-07 16:42:38,,1539.0,2.0,0.5.0,,,universalresolver/uni-resolver-web,https://hub.docker.com/r/universalresolver/uni-resolver-web,2023-07-03 07:17:03.049207,109336.0,,,,,,,,,,,,,,,
70,howdy,boltgolt/howdy,,,authentication,,https://github.com/boltgolt/howdy,https://github.com/boltgolt/howdy,MIT,2018-01-05 00:54:21,2023-07-05 21:26:05.000000,2023-06-25 10:52:49,510.0,257.0,52.0,131.0,4766.0,Windows Hello style facial authentication for Linux.,55.0,22,True,4.0,11.0,175.0,504.0,2020-09-02 15:57:23,,196.0,3.0,2.6.1,12750.0,,,,,,,,,,,,,,,,,,,,howdy
71,openbr,biometrics/openbr,,,face,,https://github.com/biometrics/openbr,https://github.com/biometrics/openbr,,2012-12-20 02:52:37,2023-06-13 19:47:28.000000,2022-12-15 18:47:15,4019.0,748.0,254.0,322.0,2801.0,"Open Source Biometrics, Face Recognition.",55.0,22,False,,4.0,63.0,209.0,2015-09-29 22:50:55,,941.0,3.0,1.1.0,109236.0,,,,,,,,,,,,,,,,,,,,
72,web-did-resolver,decentralized-identity/web-did-resolver,,,decentralized,['dif'],https://github.com/decentralized-identity/web-did-resolver,https://github.com/decentralized-identity/web-did-resolver,Apache-2.0,2018-09-20 21:44:09,2023-07-03 18:24:56.000000,2023-07-03 18:24:54,254.0,14.0,14.0,112.0,70.0,DID resolver for HTTPS domains.,12.0,22,False,11.0,38.0,1.0,10.0,2023-07-03 18:25:08,637.0,19010.0,2.0,2.0.27,,637.0,,,,,,web-did-resolver,https://www.npmjs.com/package/web-did-resolver,19010.0,1.0,,,,,,,,,,
73,gotrue,netlify/gotrue,,,idp,,https://github.com/netlify/gotrue,https://github.com/netlify/gotrue,MIT,2016-05-16 23:14:24,2023-05-27 21:02:59.000000,2023-05-05 17:28:31,638.0,257.0,63.0,218.0,3475.0,An SWT based API for managing users and issuing SWT tokens.,38.0,21,True,3.0,2.0,13.0,116.0,2022-02-09 12:50:28,10.0,,3.0,1.0.1,,10.0,,,,,,,,,,,,,,,,,,,
74,appauth-ios,openid/appauth-ios,,,authentication,['openid'],https://github.com/openid/AppAuth-iOS,https://github.com/openid/AppAuth-iOS,Apache-2.0,2016-02-11 14:38:23,2023-06-29 18:54:02.000000,2023-06-26 17:39:09,391.0,631.0,91.0,303.0,1557.0,iOS and macOS SDK for communicating with OAuth 2.0 and OpenID Connect providers.,47.0,21,True,4.0,25.0,157.0,303.0,2023-05-01 17:52:41,,,3.0,1.6.2,,,,,,,,,,,,,,,,,,,,,
75,sidetree,decentralized-identity/sidetree,,,standards,['dif'],https://github.com/decentralized-identity/sidetree,https://github.com/decentralized-identity/sidetree,Apache-2.0,2018-09-04 17:20:14,2023-06-24 11:20:17.000000,2023-04-04 19:14:54,1149.0,100.0,42.0,678.0,425.0,Sidetree Specification and Reference Implementation.,47.0,21,True,,12.0,37.0,441.0,2021-03-09 22:06:35,29.0,,1.0,1.0.2,,29.0,,,,,,,,,1.0,,,,,,,,,,
76,veramo,uport-project/veramo,,,decentralized,,https://github.com/uport-project/veramo,https://github.com/uport-project/veramo,Apache-2.0,2019-11-12 14:18:17,2023-07-05 07:22:24.000000,2023-07-05 07:09:21,1727.0,98.0,20.0,658.0,326.0,A JavaScript Framework for Verifiable Data.,48.0,21,True,27.0,35.0,56.0,333.0,2023-05-02 15:41:47,3.0,,2.0,5.2.0,,3.0,,,,,,,,,,,,,,,,,,,
77,facenet,davidsandberg/facenet,,,face,,https://github.com/davidsandberg/facenet,https://github.com/davidsandberg/facenet,MIT,2016-02-12 22:14:40,2023-03-25 00:05:44.000000,2018-04-16 17:32:11,566.0,4663.0,566.0,121.0,13122.0,Face recognition using Tensorflow.,36.0,20,False,,,495.0,618.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
78,dwn-sdk-js,TBD54566975/dwn-sdk-js,,,decentralized,['web5'],https://github.com/TBD54566975/dwn-sdk-js,https://github.com/TBD54566975/dwn-sdk-js,Apache-2.0,2022-03-11 17:33:48,2023-07-06 18:18:25.000000,2023-07-05 21:19:14,284.0,73.0,16.0,250.0,294.0,Decentralized Web Node (DWN) Reference implementation.,29.0,20,True,75.0,16.0,34.0,138.0,,50.0,,2.0,,,50.0,,,,,,tbd54566975/dwn-sdk-js,https://www.npmjs.com/package/tbd54566975/dwn-sdk-js,,,,,,,,,,,,
79,aries-framework-javascript,hyperledger/aries-framework-javascript,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-framework-javascript,https://github.com/hyperledger/aries-framework-javascript,Apache-2.0,2019-11-20 17:23:33,2023-07-06 15:43:31.000000,2023-07-06 13:38:28,778.0,130.0,25.0,913.0,194.0,Aries Framework JavaScript (Built using TypeScript).,53.0,20,True,35.0,75.0,165.0,397.0,2023-06-03 17:51:03,2.0,,2.0,0.4.0,,2.0,,,,,,,,,,,,,,,,,,,
80,appauth-android,openid/appauth-android,,,authentication,['openid'],https://github.com/openid/AppAuth-Android,https://github.com/openid/AppAuth-Android,Apache-2.0,2016-02-19 15:09:43,2023-06-24 06:35:56.000000,2023-05-21 18:52:03,338.0,774.0,234.0,226.0,2498.0,Android client SDK for communicating with OAuth 2.0 and OpenID Connect providers.,46.0,19,True,6.0,,164.0,504.0,,,,3.0,,,,,,,,,,,,,,,,,,net.openid:appauth,https://search.maven.org/artifact/net.openid/appauth,,,
81,webauthn,w3c/webauthn,,,standards,['w3c'],https://github.com/w3c/webauthn,https://github.com/w3c/webauthn,W3C,2016-02-08 14:51:38,2023-07-05 01:39:02.000000,2023-06-28 19:21:04,2052.0,138.0,167.0,793.0,990.0,Web Authentication: An API for accessing Public Key Credentials.,70.0,19,True,21.0,7.0,82.0,990.0,2018-03-20 13:11:25,,,2.0,CR-00-20180320,,,,,,,,,,,,,,,,,,,,,
82,keystone,openstack/keystone,,,idp,['openstack'],https://github.com/openstack/keystone,https://github.com/openstack/keystone,Apache-2.0,2013-05-30 14:48:39,2023-07-06 14:14:55.000000,2023-07-06 14:14:19,14842.0,644.0,115.0,17.0,661.0,OpenStack Identity (Keystone). Mirror of code maintained at opendev.org.,713.0,19,True,34.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
83,aries-rfcs,hyperledger/aries-rfcs,,,standards,['hyperledger'],https://github.com/hyperledger/aries-rfcs,https://github.com/hyperledger/aries-rfcs,Apache-2.0,2019-05-08 16:49:20,2023-07-06 00:11:05.000000,2023-07-05 17:36:40,2149.0,204.0,59.0,569.0,307.0,"Hyperledger Aries is infrastructure for blockchain-rooted, peer-to-peer interactions.",84.0,19,True,19.0,,51.0,170.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
84,ladon,ory/ladon,,,authorization,['ory'],https://github.com/ory/ladon,https://github.com/ory/ladon,Apache-2.0,2015-10-16 15:21:28,2023-06-09 16:12:30.000000,2023-06-09 16:12:30,149.0,219.0,64.0,103.0,2230.0,A SDK for access control policies: authorization for the microservice and IoT age. Inspired by AWS IAM policies...,50.0,18,True,1.0,40.0,5.0,53.0,2020-04-30 07:36:33,,,3.0,1.2.0,,,,,,,,,,,,,,,,,,,,,
85,ja3,salesforce/ja3,,,pki,,https://github.com/salesforce/ja3,https://github.com/salesforce/ja3,BSD-3-Clause,2017-06-13 22:54:10,2023-05-25 18:52:34.000000,2023-05-25 18:52:34,148.0,263.0,95.0,41.0,2158.0,JA3 is a standard for creating SSL client fingerprints in an easy to produce and shareable way.,25.0,18,True,2.0,,28.0,22.0,,,1429.0,3.0,,,,,,,,,,,,,,pyja3,https://pypi.org/project/pyja3,1429.0,,,,,,
86,ion,decentralized-identity/ion,,,decentralized,,https://github.com/decentralized-identity/ion,https://github.com/decentralized-identity/ion,Apache-2.0,2019-01-25 00:34:40,2023-03-23 03:45:28.000000,2023-03-20 08:32:40,214.0,158.0,92.0,183.0,1201.0,The Identity Overlay Network (ION) is a DID Method implementation using the Sidetree protocol atop Bitcoin.,30.0,18,True,,17.0,65.0,68.0,2022-06-09 01:42:53,,,3.0,1.0.4,,,,,,,,,,,-3.0,,,,,,,,,,
87,vc-data-model,w3c/vc-data-model,,,standards,['w3c'],https://github.com/w3c/vc-data-model,https://github.com/w3c/vc-data-model,W3C,2016-11-15 20:14:42,2023-07-06 06:45:39.000000,2023-07-04 08:10:32,1359.0,73.0,80.0,605.0,238.0,W3C Verifiable Credentials Working Group VC Data Model and Representations specification.,58.0,18,True,87.0,,53.0,512.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
88,aries-mobile-agent-react-native,hyperledger/aries-mobile-agent-react-native,aries,,decentralized,['hyperledger'],https://github.com/hyperledger/aries-mobile-agent-react-native,https://github.com/hyperledger/aries-mobile-agent-react-native,Apache-2.0,2020-11-06 19:58:19,2023-07-06 18:00:23.000000,2023-07-05 17:29:09,1488.0,98.0,23.0,658.0,105.0,Aries Mobile Agent React Native - Part of the Aries Bifold effort to provide SSI capabilities in a production ready app.,37.0,18,True,131.0,,56.0,152.0,,1.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,
89,trinsic-okapi,trinsic-id/okapi,trinsic-id,,decentralized,,https://github.com/trinsic-id/okapi,https://github.com/trinsic-id/okapi,Apache-2.0,2020-10-19 15:17:13,2023-05-24 00:56:11.000000,2023-04-15 21:46:00,532.0,11.0,6.0,510.0,23.0,Collection of tools that support workflows for authentic data and identity management. Libraries available in most..,14.0,18,False,1.0,19.0,4.0,77.0,2022-05-29 21:14:21,462.0,622.0,3.0,1.6.0,16177.0,462.0,,,,,,,,,,,,,,,,,,,
90,spiffe,spiffe/spiffe,,,machine,"['cncf', 'linux-foundation']",https://github.com/spiffe/spiffe,https://github.com/spiffe/spiffe,Apache-2.0,2017-08-07 20:45:21,2023-07-05 18:09:53.000000,2023-07-05 18:09:51,529.0,142.0,82.0,196.0,1249.0,The SPIFFE Project.,57.0,17,True,14.0,,16.0,38.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
91,appauth-js,openid/appauth-js,,,authentication,['openid'],https://github.com/openid/AppAuth-JS,https://github.com/openid/AppAuth-JS,Apache-2.0,2017-04-03 11:22:40,2022-10-15 14:37:14.000000,2022-07-19 15:07:09,89.0,148.0,37.0,93.0,925.0,JavaScript client SDK for communicating with OAuth 2.0 and OpenID Connect providers.,10.0,17,True,,,30.0,102.0,,1679.0,,3.0,,,1679.0,,,,,,,,,,,,,,,,,,,
92,waltid-walletkit,walt-id/waltid-walletkit,waltid-ssikit,,decentralized,,https://github.com/walt-id/waltid-walletkit,https://github.com/walt-id/waltid-walletkit,Apache-2.0,2021-09-24 15:14:51,2023-06-29 16:43:26.175786,2023-06-29 16:35:53,681.0,24.0,2.0,100.0,32.0,"Supercharge your app with SSI, NFTs or fungible tokens.",12.0,17,False,60.0,32.0,3.0,39.0,2023-06-29 16:43:29,,75.0,3.0,1.2306291636.0,,,waltid/walletkit,https://hub.docker.com/r/waltid/walletkit,2023-06-29 16:43:26.175786,1668.0,,,,,,,,,,,,,,,
93,barbican,openstack/barbican,,,pki,['openstack'],https://github.com/openstack/barbican,https://github.com/openstack/barbican,Apache-2.0,2014-05-23 22:15:27,2023-07-04 12:44:46.000000,2023-07-04 12:44:09,3554.0,66.0,27.0,5.0,227.0,"Barbican is a ReST API designed for the secure storage, provisioning and management of secrets, including in OpenStack..",295.0,16,True,6.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
94,tbd-ssi-sdk,tbd54566975/ssi-sdk,,,decentralized,['web5'],https://github.com/TBD54566975/ssi-sdk,https://github.com/TBD54566975/ssi-sdk,Apache-2.0,2022-02-02 20:20:10,2023-06-29 21:14:09.000000,2023-06-29 21:14:08,275.0,47.0,13.0,277.0,177.0,self sovereign identity sdk.,16.0,16,True,59.0,4.0,41.0,101.0,,2.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,
95,spruceid-ssi,spruceid/ssi,spruceid,,decentralized,,https://github.com/spruceid/ssi,https://github.com/spruceid/ssi,Apache-2.0,2020-08-04 14:40:34,2023-07-06 00:22:24.000000,2023-06-28 13:49:36,522.0,37.0,28.0,337.0,147.0,Core library for decentralized identity.,20.0,16,True,6.0,,71.0,100.0,,105.0,,3.0,,,105.0,,,,,,,,,,,,,,,,,,,
96,openid4vci,sphereon-opensource/openid4vci,sphereon-ssi,,decentralized,,https://github.com/Sphereon-Opensource/OID4VCI,https://github.com/Sphereon-Opensource/OID4VCI,Apache-2.0,2022-10-09 21:29:30,2023-06-27 12:24:38.000000,2023-06-27 12:24:36,557.0,8.0,5.0,55.0,29.0,OpenID for Verifiable Credential Issuance - client and issuer library.,11.0,16,False,161.0,9.0,,5.0,2023-06-24 17:03:38,8.0,,3.0,0.6.0,,8.0,,,,,Sphereon-Opensource/OID4VCI,,,,,,,,,,,,,,
97,pex,sphereon-opensource/pex,sphereon-ssi,,decentralized,,https://github.com/Sphereon-Opensource/PEX,https://github.com/Sphereon-Opensource/PEX,Apache-2.0,2021-04-12 14:54:14,2023-07-04 08:42:23.000000,2023-07-04 08:42:19,902.0,7.0,7.0,100.0,24.0,A Typescript implementation of the DIF Presentation Exchange specification.,14.0,16,False,41.0,24.0,6.0,16.0,2023-04-30 19:45:02,56.0,2.0,3.0,2.0.0,57.0,56.0,,,,,,,,,,,,,,,,,,,
98,solid-specification,solid/specification,solid-project,,standards,['solid'],https://github.com/solid/specification,https://github.com/solid/specification,MIT,2019-05-14 21:20:03,2023-07-06 18:01:20.000000,2023-07-06 15:01:13,891.0,35.0,50.0,165.0,421.0,Solid Technical Reports.,19.0,15,True,27.0,1.0,183.0,127.0,2021-12-21 13:00:06,,,2.0,protocol-v0.9.0,,,,,,,,,,,,,,,,,,,,,
99,tbd-ssi-service,tbd54566975/ssi-service,,,decentralized,['web5'],https://github.com/TBD54566975/ssi-service,https://github.com/TBD54566975/ssi-service,Apache-2.0,2022-03-11 18:07:18,2023-07-06 17:04:01.000000,2023-07-06 16:22:25,361.0,47.0,12.0,392.0,130.0,The Self Sovereign Identity Service.,19.0,15,True,113.0,3.0,78.0,103.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
100,presentation-exchange,decentralized-identity/presentation-exchange,,,standards,['dif'],https://github.com/decentralized-identity/presentation-exchange,https://github.com/decentralized-identity/presentation-exchange,Apache-2.0,2020-01-07 23:10:12,2023-06-22 17:01:59.000000,2023-03-30 20:43:43,609.0,30.0,30.0,217.0,71.0,Specification that codifies an inter-related pair of data formats for defining proof presentations (Presentation..,34.0,15,False,,,46.0,162.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
101,polygon-js-sdk,0xPolygonID/js-sdk,polygon-id,,decentralized,,https://github.com/0xPolygonID/js-sdk,https://github.com/0xPolygonID/js-sdk,,2022-11-08 12:11:09,2023-07-03 12:48:29.000000,2023-06-30 11:34:47,337.0,8.0,4.0,76.0,32.0,SDK to work with Polygon ID.,12.0,15,False,102.0,10.0,3.0,9.0,2023-06-30 11:35:36,20.0,,3.0,1.0.0-beta.11,,20.0,,,,,,,,,,,,,,,,,,,
