,name,github_id,group_id,group,category,labels,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,release_count,open_issue_count,closed_issue_count,latest_stable_release_published_at,dependent_project_count,monthly_downloads,projectrank_placing,latest_stable_release_number,github_release_downloads,github_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_stars,pypi_id,pypi_url,pypi_monthly_downloads,trending,helm_id,maven_id,maven_url,brew_id,gem_url,apt_id
10,coredns,coredns/coredns,,,machine,"['linux-foundation', 'cncf']",https://github.com/coredns/coredns,https://github.com/coredns/coredns,Apache-2.0,2016-03-18 20:56:45,2023-10-12 09:48:26.000000,2023-09-19 19:06:20,3754.0,1869.0,238.0,4023.0,11262.0,CoreDNS is a DNS server that chains plugins.,370.0,41,True,61.0,67.0,92.0,2101.0,2023-08-15 20:00:30,5562.0,2824803.0,1.0,1.11.1,6813007.0,5562.0,coredns/coredns,https://hub.docker.com/r/coredns/coredns,2023-08-15 20:02:07.060982,249763207.0,,,,,142.0,,,,,,,,,,
11,open-policy-agent,open-policy-agent/opa,,,authorization,"['cncf', 'linux-foundation']",https://github.com/open-policy-agent/opa,https://github.com/open-policy-agent/opa,Apache-2.0,2015-12-28 22:08:25,2023-10-12 17:35:01.000000,2023-10-12 17:35:01,4810.0,1169.0,123.0,3910.0,8587.0,"An open source, general-purpose policy engine.",425.0,40,True,120.0,100.0,309.0,2069.0,2023-09-28 14:54:02,2960.0,4742829.0,1.0,0.57.0,4195796.0,2960.0,openpolicyagent/opa,https://hub.docker.com/r/openpolicyagent/opa,2023-10-12 05:37:50.575529,438092565.0,,,,,38.0,,,,,,,,,,
12,oauthlib,oauthlib/oauthlib,,,authentication,,https://github.com/oauthlib/oauthlib,https://github.com/oauthlib/oauthlib,BSD-3-Clause,2011-11-19 23:08:51,2023-10-05 08:17:22.000000,2023-09-03 20:08:57,1676.0,457.0,69.0,491.0,2656.0,"A generic, spec-compliant, thorough implementation of the OAuth request-signing logic.",194.0,40,True,28.0,48.0,75.0,293.0,2023-01-10 13:13:43,442098.0,83048035.0,1.0,3.2.2,,442098.0,,,,,,,,,,oauthlib,https://pypi.org/project/oauthlib,83048035.0,2.0,,,,,,
13,cert-manager,cert-manager/cert-manager,,,pki,['linux-foundation'],https://github.com/cert-manager/cert-manager,https://github.com/cert-manager/cert-manager,Apache-2.0,2017-05-24 16:25:59,2023-10-12 12:58:54.000000,2023-10-12 10:28:51,8078.0,1868.0,147.0,3081.0,10786.0,Automatically provision and manage TLS certificates in Kubernetes.,412.0,38,True,171.0,100.0,162.0,2955.0,2023-09-27 08:23:14,661.0,1586949.0,1.0,1.12.5,58717137.0,661.0,,,,,,,,,,,,,-1.0,,,,,,
14,speechbrain,speechbrain/speechbrain,,,voice,,https://github.com/speechbrain/speechbrain,https://github.com/speechbrain/speechbrain,Apache-2.0,2020-04-28 17:48:45,2023-10-12 14:49:54.000000,2023-10-11 22:52:37,9529.0,1123.0,123.0,1003.0,6666.0,A PyTorch-based Speech Toolkit.,223.0,38,True,720.0,9.0,90.0,858.0,2023-07-22 18:07:47,990.0,183444.0,1.0,0.5.15,,990.0,,,,,,,,,,speechbrain,https://pypi.org/project/speechbrain,183444.0,,,,,,,
15,passport,jaredhanson/passport,,,authentication,,https://github.com/jaredhanson/passport,https://github.com/jaredhanson/passport,MIT,2011-10-08 22:38:32,2023-10-12 12:51:04.000000,2023-03-10 17:27:55,617.0,1184.0,313.0,155.0,21847.0,"Simple, unobtrusive authentication for Node.js.",38.0,37,True,,,334.0,423.0,,926158.0,9126946.0,2.0,,,926158.0,,,,,,passport,https://www.npmjs.com/package/passport,9126946.0,,,,,,,,,,,
16,keycloak,keycloak/keycloak,,,idp,['cncf'],https://github.com/keycloak/keycloak,https://github.com/keycloak/keycloak,Apache-2.0,2013-07-02 13:38:51,2023-10-12 16:15:43.000000,2023-10-12 15:10:53,23033.0,5580.0,364.0,12956.0,17659.0,Open Source Identity and Access Management For Modern Applications and Services.,1271.0,37,True,622.0,42.0,1845.0,5730.0,2023-10-04 09:03:46,,62327.0,1.0,22.0.4,2119127.0,,quay.io/keycloak/keycloak,https://hub.docker.com/r/quay.io/keycloak/keycloak,,,,,,,,,,,,,,,,,
17,vault,hashicorp/vault,,,pki,['hashicorp'],https://github.com/hashicorp/vault,https://github.com/hashicorp/vault,,2015-02-25 00:15:59,2023-10-12 18:14:33.000000,2023-10-12 17:34:38,18358.0,3811.0,814.0,17793.0,28501.0,"A tool for secrets management, encryption as a service, and privileged access management.",1416.0,36,False,651.0,100.0,917.0,4782.0,2023-09-26 19:00:10,6642.0,,2.0,1.15.0,,6642.0,,,,,,,,,,,,,,,,,,,
18,ory-hydra,ory/hydra,,,authentication,['ory'],https://github.com/ory/hydra,https://github.com/ory/hydra,Apache-2.0,2015-05-22 12:42:08,2023-10-12 15:12:58.000000,2023-10-05 09:35:39,3718.0,1308.0,234.0,1717.0,14561.0,"OpenID Certified OpenID Connect and OAuth Provider written in Go - cloud native, security-first, open source API..",289.0,36,True,57.0,100.0,73.0,1387.0,2023-05-24 08:55:23,2.0,4048401.0,2.0,2.1.2,645486.0,2.0,oryd/hydra,https://hub.docker.com/r/oryd/hydra,2023-08-16 21:09:15.061728,407915491.0,,,,,75.0,,,,,https://k8s.ory.sh/helm/charts,,,,,
19,ory-kratos,ory/kratos,,,idp,['ory'],https://github.com/ory/kratos,https://github.com/ory/kratos,Apache-2.0,2018-05-29 16:09:37,2023-10-12 16:47:48.000000,2023-10-12 16:12:15,3987.0,796.0,109.0,1730.0,9436.0,"Next-gen identity server (think Auth0, Okta, Firebase) with Ory-hardened authentication, PassKeys, MFA, FIDO2, TOTP,..",212.0,36,True,137.0,43.0,176.0,991.0,2023-07-12 20:24:48,325.0,1728129.0,1.0,1.0.0,33790.0,325.0,oryd/kratos,https://hub.docker.com/r/oryd/kratos,2023-07-12 20:24:47.415774,112279678.0,,,,,17.0,,,,,https://k8s.ory.sh/helm/charts,,,,,
20,casbin,casbin/casbin,,,authorization,,https://github.com/casbin/casbin,https://github.com/casbin/casbin,Apache-2.0,2017-04-08 07:51:23,2023-10-08 10:25:31.000000,2023-09-25 11:23:35,1077.0,1535.0,232.0,478.0,15840.0,"An authorization library that supports access control models like ACL, RBAC, ABAC in Golang:..",135.0,35,True,16.0,100.0,28.0,732.0,2023-09-02 15:37:12,2565.0,266855.0,2.0,2.77.2,,2565.0,,,,,,casbin,https://www.npmjs.com/package/casbin,156440.0,,casbin,https://pypi.org/project/casbin,110415.0,,,org.casbin:casbin-spring-boot-starter,https://search.maven.org/artifact/org.casbin/casbin-spring-boot-starter,,,
21,casl,stalniy/casl,,,authorization,,https://github.com/stalniy/casl,https://github.com/stalniy/casl,MIT,2017-07-18 17:49:47,2023-10-06 19:28:56.000000,2023-09-26 03:18:50,1497.0,246.0,41.0,336.0,5197.0,CASL is an isomorphic authorization JavaScript library which restricts what resources a given user is allowed to access.,66.0,35,True,18.0,100.0,9.0,424.0,2023-07-28 06:28:52,55350.0,2154675.0,2.0,@casl/mongoose@7.2.1,,55350.0,,,,,,@casl/ability,https://www.npmjs.com/package/@casl/ability,2154675.0,,,,,3.0,,,,,,
22,face-api-js,justadudewhohacks/face-api.js,,,face,,https://github.com/justadudewhohacks/face-api.js,https://github.com/justadudewhohacks/face-api.js,MIT,2018-05-19 06:14:53,2023-09-03 13:34:38.000000,2020-04-22 16:40:10,488.0,3495.0,334.0,107.0,15509.0,JavaScript API for face detection and face recognition in the browser and nodejs with tensorflow.js.,25.0,34,False,,38.0,421.0,389.0,2020-03-22 14:01:55,7446.0,162063.0,1.0,0.22.2,,7446.0,,,,,,face-api.js,https://www.npmjs.com/package/face-api.js,162063.0,,,,,,,,,,,
23,ockam,build-trust/ockam,,,machine,,https://github.com/build-trust/ockam,https://github.com/build-trust/ockam,Apache-2.0,2018-11-30 18:57:01,2023-10-12 16:57:19.000000,2023-10-12 16:01:11,7044.0,465.0,57.0,4750.0,3698.0,"Orchestrate end-to-end encryption, cryptographic identities, mutual authentication, and authorization policies between..",260.0,34,True,958.0,100.0,290.0,1265.0,2023-10-07 03:41:34,182.0,14266.0,2.0,ockam_v0.97.0,328126.0,182.0,,,,,,,,,,,,,2.0,,,,build-trust/ockam/ockam,,
24,cas,apereo/cas,,,idp,,https://github.com/apereo/cas,https://github.com/apereo/cas,Apache-2.0,2011-09-09 01:36:42,2023-10-12 06:09:51.000000,2023-10-10 14:09:18,23885.0,3803.0,609.0,4477.0,10481.0,Apereo CAS - Identity & Single Sign On for all earthlings and beyond.,339.0,33,True,487.0,100.0,,,2023-10-09 06:15:20,18.0,5797.0,2.0,6.6.12,,18.0,apereo/cas,https://hub.docker.com/r/apereo/cas,2023-10-12 00:48:14.768134,840672.0,,,,,128.0,,,,,,,,,,
25,paddlespeech,PaddlePaddle/PaddleSpeech,,,voice,,https://github.com/PaddlePaddle/PaddleSpeech,https://github.com/PaddlePaddle/PaddleSpeech,Apache-2.0,2017-11-14 12:36:30,2023-10-11 09:41:58.000000,2023-09-19 06:25:53,4731.0,1618.0,181.0,1682.0,8806.0,"Easy-to-use Speech Toolkit including Self-Supervised Learning model, SOTA/Streaming ASR with punctuation, Streaming..",128.0,33,True,12.0,15.0,352.0,1321.0,2023-04-14 09:36:52,78.0,167957.0,3.0,r1.4.1,,78.0,,,,,,,,,,paddlepaddle,https://pypi.org/project/paddlepaddle,167957.0,-2.0,,,,,,
26,pomerium,pomerium/pomerium,,,machine,,https://github.com/pomerium/pomerium,https://github.com/pomerium/pomerium,Apache-2.0,2019-01-01 08:04:37,2023-10-12 17:37:29.698044,2023-10-12 15:55:18,3113.0,272.0,36.0,3643.0,3687.0,Pomerium is an identity and context-aware access proxy.,91.0,33,True,145.0,100.0,82.0,848.0,2023-08-28 14:49:52,13.0,16002204.0,2.0,0.23.0,47902.0,13.0,pomerium/pomerium,https://hub.docker.com/r/pomerium/pomerium,2023-10-12 17:37:29.698044,912068830.0,,,,,10.0,,,,,,,,,,
27,insightface,deepinsight/insightface,,,face,,https://github.com/deepinsight/insightface,https://github.com/deepinsight/insightface,,2017-09-01 00:36:51,2023-10-01 11:57:13.000000,2023-09-10 02:01:49,2281.0,4709.0,487.0,149.0,18432.0,State-of-the-art 2D and 3D Face Analysis Project.,57.0,32,False,30.0,1.0,958.0,1336.0,2023-04-02 07:43:27,1054.0,116488.0,2.0,0.7,698926.0,1054.0,animcogn/insightface,https://hub.docker.com/r/animcogn/insightface,2021-03-18 22:57:48.799620,138.0,,,,,,,,,,,,,,,
28,spire,spiffe/spire,,,machine,"['cncf', 'linux-foundation']",https://github.com/spiffe/spire,https://github.com/spiffe/spire,Apache-2.0,2017-08-11 18:46:51,2023-10-12 16:36:45.000000,2023-10-12 15:45:20,6212.0,404.0,82.0,3259.0,1519.0,The SPIFFE Runtime Environment.,173.0,32,True,140.0,87.0,148.0,1144.0,2023-10-10 23:21:08,118.0,2213.0,2.0,1.8.1,159361.0,118.0,ghcr.io/spiffe/spire-server,https://hub.docker.com/r/ghcr.io/spiffe/spire-server,,,,,,,,,,,,,,,,,
29,ageitgey-face-recognition,ageitgey/face_recognition,,,face,,https://github.com/ageitgey/face_recognition,https://github.com/ageitgey/face_recognition,MIT,2017-03-03 21:52:39,2023-10-11 18:02:59.000000,2022-06-10 09:12:18,238.0,12796.0,1567.0,222.0,49550.0,The worlds simplest facial recognition api for Python and the command line.,54.0,31,False,,2.0,713.0,584.0,2018-04-02 17:18:43,18.0,54073.0,2.0,1.2.2,1167.0,18.0,animcogn/face_recognition,https://hub.docker.com/r/animcogn/face_recognition,2021-08-17 00:42:22.824355,6917.0,,,,,16.0,face_recognition,https://pypi.org/project/face_recognition,53972.0,,,,,,,
30,spicedb,authzed/spicedb,,,authorization,,https://github.com/authzed/spicedb,https://github.com/authzed/spicedb,Apache-2.0,2021-08-16 15:32:09,2023-10-11 22:05:10.671765,2023-10-11 21:19:05,3173.0,205.0,37.0,1160.0,3904.0,"Open Source, Google Zanzibar-inspired fine-grained permissions database.",37.0,31,True,199.0,56.0,109.0,289.0,2023-09-05 15:07:35,35.0,44925.0,2.0,1.25.0,26313.0,35.0,authzed/spicedb,https://hub.docker.com/r/authzed/spicedb,2023-10-11 22:05:10.671765,1140715.0,,,,,4.0,,,,,,,,,,
31,faceswap,deepfakes/faceswap,,,face,,https://github.com/deepfakes/faceswap,https://github.com/deepfakes/faceswap,GPL-3.0,2017-12-19 09:44:13,2023-10-04 09:48:17.000000,2023-10-04 09:47:59,1781.0,12457.0,1530.0,513.0,47232.0,Deepfakes Software For All.,97.0,30,True,14.0,4.0,21.0,805.0,2023-06-18 18:08:19,,2266.0,2.0,2.2.0,126898.0,,,,,,,,,,,,,,,,,,,,
32,dex,dexidp/dex,,,authentication,['linux-foundation'],https://github.com/dexidp/dex,https://github.com/dexidp/dex,Apache-2.0,2015-08-17 17:57:06,2023-10-11 23:23:50.000000,2023-10-01 09:36:48,2569.0,1462.0,177.0,1881.0,8473.0,OpenID Connect (OIDC) identity and OAuth 2.0 provider with pluggable connectors.,219.0,30,True,38.0,80.0,279.0,792.0,2023-06-30 14:12:39,143.0,3.0,2.0,2.37.0,305.0,143.0,quay.io/dexidp/dex,https://hub.docker.com/r/quay.io/dexidp/dex,,,,,,,,,,,,,,,,,
33,keto,ory/keto,,,authorization,['ory'],https://github.com/ory/keto,https://github.com/ory/keto,Apache-2.0,2018-03-17 10:40:15,2023-10-12 03:18:22.000000,2023-09-26 08:30:38,1473.0,301.0,58.0,1071.0,4263.0,"Open Source (Go) implementation of Zanzibar: Googles Consistent, Global Authorization System. Ships gRPC, REST APIs,..",70.0,30,True,46.0,50.0,44.0,256.0,,18.0,758495.0,3.0,,17425.0,18.0,oryd/keto,https://hub.docker.com/r/oryd/keto,2023-03-09 14:30:27.177505,50799439.0,,,,,6.0,,,,,,,,,,
34,did-jwt,decentralized-identity/did-jwt,,,decentralized,['dif'],https://github.com/decentralized-identity/did-jwt,https://github.com/decentralized-identity/did-jwt,Apache-2.0,2018-02-24 02:00:53,2023-10-12 15:17:55.000000,2023-10-03 07:28:00,600.0,64.0,39.0,210.0,304.0,Create and verify DID verifiable JWTs in Javascript.,41.0,30,True,21.0,100.0,5.0,81.0,2023-10-03 07:28:44,3999.0,167531.0,1.0,7.4.2,,3999.0,,,,,,did-jwt,https://www.npmjs.com/package/did-jwt,167531.0,,,,,,,,,,,
35,deepface,serengil/deepface,,,face,,https://github.com/serengil/deepface,https://github.com/serengil/deepface,MIT,2020-02-08 20:42:28,2023-10-10 03:26:40.000000,2023-10-01 09:54:19,1083.0,1475.0,107.0,84.0,7601.0,"A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python.",44.0,29,True,14.0,,8.0,767.0,,1971.0,42620.0,3.0,,,1971.0,,,,,,,,,,deepface,https://pypi.org/project/deepface,42620.0,,,,,,,
36,casdoor,casdoor/casdoor,,,idp,,https://github.com/casdoor/casdoor,https://github.com/casdoor/casdoor,Apache-2.0,2020-10-22 14:40:03,2023-10-12 07:01:26.000000,2023-10-11 17:53:31,2017.0,839.0,55.0,1258.0,7184.0,"An open-source Identity and Access Management (IAM) / Single-Sign-On (SSO) platform with web UI supporting OAuth 2.0,..",141.0,29,True,253.0,100.0,104.0,939.0,2023-10-11 18:13:52,3.0,2121.0,2.0,1.431.0,,3.0,casbin/casdoor,https://hub.docker.com/r/casbin/casdoor,2023-10-11 18:21:56.526581,76377.0,,,,,9.0,,,,,,,,,,
37,doorkeeper,doorkeeper-gem/doorkeeper,,,authentication,,https://github.com/doorkeeper-gem/doorkeeper,https://github.com/doorkeeper-gem/doorkeeper,MIT,2011-11-18 13:02:01,2023-10-10 07:23:07.000000,2023-10-10 07:23:07,2372.0,1006.0,107.0,817.0,5194.0,Doorkeeper is an OAuth 2 provider for Ruby on Rails / Grape.,312.0,29,True,11.0,62.0,23.0,828.0,2023-03-29 07:20:04,8161.0,,3.0,5.6.6,,8161.0,,,,,,,,,,,,,,,,,,doorkeeper,
38,boundary,hashicorp/boundary,,,machine,['hashicorp'],https://github.com/hashicorp/boundary,https://github.com/hashicorp/boundary,,2020-01-08 18:24:07,2023-10-12 17:26:58.000000,2023-10-12 16:17:25,3445.0,249.0,202.0,3526.0,3695.0,Boundary enables identity-based access management for dynamic infrastructure.,142.0,29,False,185.0,46.0,73.0,232.0,2023-10-10 20:02:26,8.0,220117.0,3.0,0.14.0,,8.0,hashicorp/boundary,https://hub.docker.com/r/hashicorp/boundary,2023-10-10 20:32:02.164383,9905277.0,,,,,11.0,,,,,,,,,,
39,oathkeeper,ory/oathkeeper,,,machine,['ory'],https://github.com/ory/oathkeeper,https://github.com/ory/oathkeeper,Apache-2.0,2017-09-25 11:04:45,2023-09-08 14:28:23.000000,2023-09-08 08:05:44,1354.0,318.0,49.0,714.0,3084.0,"A cloud native Identity & Access Proxy / API (IAP) and Access Control Decision API that authenticates, authorizes, and..",109.0,29,True,19.0,100.0,48.0,275.0,2023-07-18 10:23:06,2.0,1198903.0,3.0,0.40.6,30594.0,2.0,oryd/oathkeeper,https://hub.docker.com/r/oryd/oathkeeper,2023-07-18 10:23:05.234030,87488562.0,,,,,30.0,,,,,,,,,,
40,identity-server,duendesoftware/identityserver,,,authentication,,https://github.com/DuendeSoftware/IdentityServer,https://github.com/DuendeSoftware/IdentityServer,https://duendesoftware.com/license,2020-10-01 08:46:31,2023-10-11 13:12:09.000000,2023-09-28 20:32:45,5001.0,258.0,38.0,706.0,1167.0,The most flexible and standards-compliant OpenID Connect and OAuth 2.x framework for ASP.NET Core.,292.0,29,True,118.0,47.0,60.0,231.0,2023-09-20 14:53:26,1348.0,,3.0,6.3.5,,1348.0,,,,,,,,,,,,,,,,,,,
41,deepfacelab,iperov/DeepFaceLab,,,face,,https://github.com/iperov/DeepFaceLab,https://github.com/iperov/DeepFaceLab,GPL-3.0,2018-06-04 13:10:00,2023-10-02 12:52:44.000000,2023-04-27 06:45:45,1313.0,8822.0,1093.0,130.0,42814.0,DeepFaceLab is the leading software for creating deepfakes.,22.0,28,True,,2.0,536.0,800.0,2020-04-09 05:48:48,18.0,3786.0,3.0,DF.wf.288res.384.92.72.22,162838.0,18.0,,,,,,,,,,,,,,,,,,,
42,authelia,authelia/authelia,,,idp,,https://github.com/authelia/authelia,https://github.com/authelia/authelia,Apache-2.0,2016-12-07 00:56:57,2023-10-12 17:24:47.000000,2023-10-12 17:24:46,4843.0,945.0,157.0,4663.0,17555.0,The Single Sign-On Multi-Factor portal for web apps.,131.0,28,True,358.0,100.0,72.0,1072.0,2022-12-21 09:01:04,,600.0,2.0,4.37.5,27024.0,,,,,,,,,,,,,,,,,,,,
43,openface,cmusatyalab/openface,,,face,,https://github.com/cmusatyalab/openface,https://github.com/cmusatyalab/openface,Apache-2.0,2015-09-16 12:47:27,2023-06-14 17:20:44.000000,2023-06-14 17:20:41,735.0,3481.0,760.0,73.0,14875.0,Face recognition with deep neural networks.,30.0,28,True,,4.0,9.0,370.0,2016-02-25 17:42:46,67.0,1658.0,3.0,0.2.1,,67.0,bamos/openface,https://hub.docker.com/r/bamos/openface,2018-06-18 18:11:58.528635,160901.0,,,,,70.0,,,,,,,,,,
44,logto,logto-io/logto,,,idp,,https://github.com/logto-io/logto,https://github.com/logto-io/logto,MPL-2.0,2021-06-19 03:01:50,2023-10-12 13:56:53.000000,2023-10-12 07:10:13,4890.0,248.0,35.0,4300.0,6330.0,"Logto is a modern Auth0 alternative for building identity infrastructure with minimal effort, for both your customers..",41.0,28,True,460.0,49.0,78.0,224.0,2023-10-08 06:03:10,7.0,801.0,2.0,1.10.0,2547.0,7.0,svhd/logto,https://hub.docker.com/r/svhd/logto,2023-10-08 05:55:33.959001,18500.0,,,,,1.0,,,,,,,,,,
45,boulder,letsencrypt/boulder,,,pki,['linux-foundation'],https://github.com/letsencrypt/boulder,https://github.com/letsencrypt/boulder,MPL-2.0,2014-12-21 00:29:54,2023-10-12 17:50:58.000000,2023-10-11 16:12:12,6320.0,534.0,139.0,4240.0,4793.0,"An ACME-based certificate authority, written in Go.",127.0,28,True,74.0,87.0,191.0,2666.0,2023-10-04 22:51:33,,21425.0,2.0,release-2023-10-04,58637.0,,letsencrypt/boulder-tools,https://hub.docker.com/r/letsencrypt/boulder-tools,2023-10-12 16:38:19.369768,1944003.0,,,,,13.0,,,,,,,,,,
46,zitadel,zitadel/zitadel,,,idp,,https://github.com/zitadel/zitadel,https://github.com/zitadel/zitadel,Apache-2.0,2020-03-16 13:51:31,2023-10-12 16:51:51.000000,2023-10-12 16:51:50,2515.0,267.0,29.0,4613.0,4778.0,"ZITADEL - Identity infrastructure, simplified foryou. We combine the best of Auth0 and Keycloak for you.",75.0,28,True,212.0,100.0,405.0,1303.0,2023-10-10 06:07:47,,318.0,2.0,2.38.1,1590.0,,ghcr.io/zitadel/zitadel,https://hub.docker.com/r/ghcr.io/zitadel/zitadel,,,,,,,,,,,,https://charts.zitadel.com,,,,,
47,cerbos,cerbos/cerbos,,,authorization,,https://github.com/cerbos/cerbos,https://github.com/cerbos/cerbos,Apache-2.0,2021-03-21 13:23:10,2023-10-12 18:04:49.000000,2023-10-12 09:57:32,1398.0,83.0,26.0,1486.0,1780.0,"Cerbos is the open core, language-agnostic, scalable authorization solution that makes user permissions and..",23.0,28,True,98.0,53.0,47.0,264.0,2023-09-13 08:04:00,17.0,1533.0,3.0,0.30.0,47552.0,17.0,ghcr.io/cerbos/cerbos,https://hub.docker.com/r/ghcr.io/cerbos/cerbos,,,,,,,,,,,,oci://ghcr.io/cerbos/helm-charts/cerbos,,,,,
